channel,index,raw,filtered
1,204,361,361.106667
1,205,360,360.968116
1,206,360,360.867633
1,207,361,360.902415
1,208,360,360.926377
1,209,360,361.033430
1,210,362,361.219710
1,211,362,361.481353
1,212,362,361.863382
1,213,362,362.290821
1,214,363,362.688696
1,215,363,363.053140
1,216,363,363.378357
1,217,363,363.901063
1,218,365,364.256039
1,219,365,364.392464
1,220,365,364.523671
1,221,365,364.572754
1,222,365,364.511691
1,223,365,364.531594
1,224,364,364.463575
1,225,364,364.309565
1,226,364,364.071498
1,227,365,363.824348
1,228,365,363.523092
1,229,361,363.171594
1,230,361,362.822609
1,231,363,362.554976
1,232,363,362.231691
1,233,362,361.933527
1,234,362,361.668213
1,235,361,361.443478
1,236,361,361.169275
1,237,361,360.922512
1,238,361,360.754010
1,239,361,360.665700
1,240,361,360.634783
1,241,361,360.758454
1,242,360,360.744541
1,243,360,360.780870
1,244,361,360.964444
1,245,361,361.197068
1,246,361,361.476285
1,247,361,361.799639
1,248,363,362.164674
1,249,363,362.568934
1,250,363,363.009963
1,251,363,363.485305
1,252,365,363.992504
1,253,365,364.529104
1,254,365,365.092650
1,255,365,365.680684
1,256,365,364.671884
1,257,365,364.661643
1,258,364,364.565411
1,259,364,364.479034
1,260,365,364.258357
1,261,364,364.002512
1,262,364,363.690628
1,263,363,363.375459
1,264,363,362.989758
1,265,362,362.685411
1,266,362,362.325411
1,267,362,361.990531
1,268,362,361.639614
1,269,362,361.351498
1,270,362,361.131981
1,271,360,360.962705
1,272,360,360.825314
1,273,361,360.407536
1,274,361,360.164058
1,275,360,360.085217
1,276,360,360.159420
1,277,360,360.422029
1,278,361,360.786473
1,279,361,361.579517
1,280,362,362.359034
1,281,362,363.121159
1,282,362,363.862029
1,283,361,364.528889
1,284,361,365.042899
1,285,369,365.541063
1,286,369,366.015652
1,287,370,366.509758
1,288,370,366.753430
1,289,370,366.862802
1,290,370,366.978744
1,291,364,366.955169
1,292,364,366.745121
1,293,364,366.423575
1,294,364,365.896618
1,295,365,365.239227
1,296,365,364.429179
1,297,364,363.444251
1,298,364,362.870725
1,299,362,362.334879
1,300,363,361.878261
1,301,363,361.542415
1,302,360,361.344734
1,303,360,361.302609
1,304,360,361.044058
1,305,360,360.797101
1,306,361,360.471691
1,307,361,360.217778
1,308,360,360.112271
1,309,360,360.063188
1,310,360,360.074396
1,311,360,360.147826
1,312,361,360.210435
1,313,361,360.429179
1,314,361,360.753237
1,315,361,360.912657
1,316,360,361.117488
1,317,360,361.406957
1,318,362,361.700290
1,319,362,362.062802
1,320,362,362.439807
1,321,363,362.752464
1,322,363,363.090821
1,323,364,363.376039
1,324,364,363.651208
1,325,364,363.912464
1,326,364,364.157874
1,327,365,364.314396
1,328,365,364.382029
1,329,364,364.287729
1,330,364,364.127343
1,331,364,363.973913
1,332,364,363.733527
1,333,364,363.410048
1,334,363,362.933720
1,335,363,362.474783
1,336,362,362.008502
1,337,362,361.630145
1,338,361,361.337778
1,339,361,360.982802
1,340,361,360.849662
1,341,361,360.981449
1,342,360,361.157101
1,343,360,361.323865
1,344,360,361.620097
1,345,360,361.940290
1,346,363,362.418937
1,347,363,362.922512
1,348,365,363.557488
1,349,365,364.235362
1,350,365,364.987633
1,351,368,365.772754
1,352,368,366.549179
1,353,366,367.299517
1,354,366,368.006377
1,355,368,368.628213
1,356,368,369.123478
1,357,370,369.474783
1,358,370,369.811401
1,359,371,370.121739
1,360,371,370.253333
1,361,371,370.346473
1,362,371,370.448116
1,363,370,370.342995
1,364,370,370.254106
1,365,370,370.044444
1,366,370,369.577585
1,367,369,368.957101
1,368,369,368.334879
1,369,369,367.622802
1,370,366,366.976618
1,371,366,366.312077
1,372,366,365.569082
1,373,366,364.927536
1,374,363,364.397101
1,375,363,363.987440
1,376,363,363.635169
1,377,363,363.250242
1,378,363,363.053720
1,379,363,363.145314
1,380,363,363.311691
1,381,363,363.410048
1,382,363,363.728696
1,383,363,364.093527
1,384,366,364.570435
1,385,366,365.102802
1,386,366,365.754010
1,387,366,366.344155
1,388,366,366.933333
1,389,369,367.508019
1,390,369,368.054686
1,391,367,368.608696
1,392,367,369.085411
1,393,371,369.571014
1,394,371,369.911691
1,395,370,370.099710
1,396,370,370.225121
1,397,371,370.357101
1,398,371,370.399807
1,399,370,370.284058
1,400,370,370.062609
1,401,370,369.668213
1,402,370,369.325797
1,403,369,368.900290
1,404,369,368.257198
1,405,367,367.502029
1,406,367,366.885797
1,407,367,366.299517
1,408,365,365.683671
1,409,365,365.049855
1,410,364,364.553816
1,411,364,364.011594
1,412,363,363.575072
1,413,363,363.297005
1,414,363,363.181256
1,415,363,363.133913
1,416,363,363.228019
1,417,363,363.559420
1,418,364,363.908986
1,419,364,364.321739
1,420,364,364.864928
1,421,365,365.337778
1,422,365,365.948406
1,423,368,366.541063
1,424,368,367.153043
1,425,368,367.699710
1,426,368,368.265314
1,427,370,368.765217
1,428,370,369.236715
1,429,369,369.597101
1,430,369,369.885604
1,431,370,370.094493
1,432,370,370.266860
1,433,371,370.254686
1,434,370,370.129082
1,435,370,369.841159
1,436,370,369.707826
1,437,370,369.445990
1,438,369,369.016425
1,439,369,368.499903
1,440,368,368.050242
1,441,368,367.581256
1,442,367,367.031498
1,443,367,366.459517
1,444,365,365.948019
1,445,365,365.264155
1,446,365,364.777005
1,447,365,364.370435
1,448,363,364.097198
1,449,363,363.912271
1,450,364,363.890628
1,451,364,363.961159
1,452,364,364.172754
1,453,364,364.403478
1,454,364,364.771401
1,455,364,365.150725
1,456,364,365.655652
1,457,368,366.181256
1,458,368,366.742609
1,459,368,367.330048
1,460,368,367.933913
1,461,369,368.398454
1,462,369,368.807923
1,463,369,369.270725
1,464,369,369.704155
1,465,370,370.027440
1,466,370,370.330628
1,467,371,370.463768
1,468,371,370.520773
1,469,370,370.355556
1,470,370,370.211401
1,471,370,369.971594
1,472,370,369.739710
1,473,370,369.379324
1,474,370,368.973140
1,475,369,368.483865
1,476,368,367.874203
1,477,368,367.226860
1,478,366,366.722319
1,479,366,366.181063
1,480,364,365.691594
1,481,364,365.222415
1,482,365,364.717874
1,483,365,364.046763
1,484,363,363.508986
1,485,363,363.014493
1,486,363,362.713237
1,487,363,362.609082
1,488,364,362.681739
1,489,364,362.837874
1,490,362,363.128309
1,491,362,363.360000
1,492,362,363.699903
1,493,362,363.998068
1,494,362,364.344541
1,495,366,364.853527
1,496,366,365.399227
1,497,368,365.978357
1,498,368,366.467633
1,499,368,366.718454
1,500,367,367.143055
1,501,367,367.506519
1,502,367,367.792266
1,503,368,367.983715
1,504,368,368.064287
1,505,368,368.017400
1,506,368,367.826474
1,507,367,367.474929
1,508,367,366.946183
1,509,364,366.223657
1,510,364,365.290769
1,511,367,364.130940
1,512,367,365.838261
1,513,366,365.470725
1,514,366,365.287536
1,515,364,365.077295
1,516,364,364.774106
1,517,367,364.552077
1,518,367,364.317295
1,519,363,364.215845
1,520,363,364.223575
1,521,363,364.316329
1,522,363,364.177198
1,523,363,364.089275
1,524,366,364.213140
1,525,366,364.469372
1,526,363,364.730242
1,527,363,365.108019
1,528,366,365.495845
1,529,366,365.906860
1,530,368,366.548599
1,531,368,367.268599
1,532,367,367.768889
1,533,367,368.475942
1,534,369,369.020676
1,535,369,369.203671
1,536,370,369.305507
1,537,370,369.729275
1,538,371,370.038068
1,539,371,370.063575
1,540,370,369.877488
1,541,370,369.745894
1,542,370,369.454879
1,543,370,369.156329
1,544,370,368.762126
1,545,365,368.208889
1,546,365,367.504348
1,547,369,366.873430
1,548,369,366.179130
1,549,365,365.575266
1,550,365,365.071498
1,551,364,364.679420
1,552,364,364.168116
1,553,363,363.762512
1,554,363,363.564251
1,555,363,363.506087
1,556,363,363.496039
1,557,363,363.682126
1,558,364,363.652174
1,559,364,363.714010
1,560,365,364.101256
1,561,365,364.687536
1,562,364,365.176812
1,563,364,365.753043
1,564,368,366.331594
1,565,368,366.996715
1,566,367,367.590725
1,567,367,368.148986
1,568,369,368.657971
1,569,369,369.104155
1,570,370,369.474010
1,571,370,369.973720
1,572,371,370.329469
1,573,371,370.657391
1,574,371,370.833623
1,575,371,370.880966
1,576,371,370.702222
1,577,370,370.638454
1,578,370,370.430725
1,579,370,370.015652
1,580,370,369.449855
1,581,370,368.887150
1,582,370,368.192464
1,583,367,367.521546
1,584,367,366.788213
1,585,366,366.148213
1,586,366,365.515362
1,587,364,364.972367
1,588,364,364.577778
1,589,363,364.270145
1,590,363,363.743575
1,591,363,363.412174
1,592,363,363.275942
1,593,363,363.334879
1,594,364,363.588986
1,595,364,364.038261
1,596,365,364.414686
1,597,365,364.930242
1,598,366,365.455266
1,599,366,366.197874
1,600,365,366.858164
1,601,365,367.522319
1,602,370,368.105700
1,603,370,368.594783
1,604,370,369.047150
1,605,370,369.594010
1,606,370,370.006570
1,607,370,370.348213
1,608,371,370.562319
1,609,371,370.860870
1,610,372,370.975845
1,611,370,371.029179
1,612,370,370.902802
1,613,370,370.576425
1,614,370,370.029758
1,615,371,369.631884
1,616,371,369.151884
1,617,368,368.603285
1,618,368,368.048502
1,619,368,367.429952
1,620,368,366.714203
1,621,365,366.060870
1,622,365,365.338744
1,623,364,364.778551
1,624,364,364.198841
1,625,363,363.707053
1,626,363,363.215072
1,627,363,362.874783
1,628,363,362.667246
1,629,363,362.693527
1,630,362,362.689469
1,631,362,362.822029
1,632,363,363.158454
1,633,363,363.692947
1,634,365,364.200580
1,635,365,364.767536
1,636,365,365.380290
1,637,365,366.170048
1,638,367,366.906087
1,639,367,367.672657
1,640,369,368.385121
1,641,369,368.982995
1,642,370,369.525797
1,643,371,370.024734
1,644,371,370.371014
1,645,371,370.772754
1,646,371,370.958068
1,647,372,371.020290
1,648,372,370.981643
1,649,370,370.769082
1,650,370,370.529275
1,651,369,370.194976
1,652,369,369.629179
1,653,370,369.058744
1,654,370,368.397488
1,655,368,367.730048
1,656,368,367.094106
1,657,365,366.456232
1,658,365,365.880773
1,659,366,365.312077
1,660,365,364.645024
1,661,365,364.134493
1,662,362,363.597101
1,663,362,363.209469
1,664,363,362.855459
1,665,363,362.658937
1,666,363,362.694879
1,667,363,362.771594
1,668,363,362.960193
1,669,363,363.352657
1,670,362,363.724058
1,671,362,364.209469
1,672,366,364.870338
1,673,366,365.575072
1,674,367,366.360966
1,675,367,367.046184
1,676,368,367.688889
1,677,368,368.395556
1,678,368,369.032657
1,679,371,369.588599
1,680,371,370.051787
1,681,371,370.508406
1,682,371,370.804638
1,683,371,371.055266
1,684,371,371.015072
1,685,371,370.974300
1,686,371,370.889855
1,687,370,370.627246
1,688,370,370.004444
1,689,369,369.321353
1,690,369,368.489855
1,691,369,367.590725
1,692,369,366.899710
1,693,367,366.212560
1,694,367,365.544734
1,695,363,364.911691
1,696,363,364.231111
1,697,363,363.660676
1,698,360,363.065314
1,699,360,362.669952
1,700,363,362.309565
1,701,363,362.179130
1,702,364,362.205604
1,703,364,362.387053
1,704,363,362.792657
1,705,363,363.418551
1,706,363,364.114783
1,707,363,364.922512
1,708,365,365.612947
1,709,365,366.462029
1,710,368,367.310145
1,711,368,367.875749
1,712,370,368.357295
1,713,370,369.099324
1,714,370,369.726377
1,715,371,370.301836
1,716,371,370.769082
1,717,371,371.145121
1,718,371,371.326957
1,719,372,371.357681
1,720,372,371.160386
1,721,370,370.828406
1,722,370,370.481739
1,723,371,370.124251
1,724,371,369.618937
1,725,368,369.121546
1,726,368,368.547826
1,727,368,367.911304
1,728,368,367.298551
1,729,366,366.676135
1,730,366,366.059517
1,731,365,365.464155
1,732,365,364.880773
1,733,366,364.420097
1,734,363,363.949565
1,735,363,363.576618
1,736,363,363.188406
1,737,363,363.032077
1,738,363,362.941256
1,739,363,362.989565
1,740,363,363.177005
1,741,363,363.356908
1,742,363,363.596522
1,743,363,363.983961
1,744,365,364.436522
1,745,365,364.991498
1,746,365,365.710338
1,747,365,366.266473
1,748,369,366.862222
1,749,369,367.529082
1,750,368,368.178551
1,751,368,368.844058
1,752,368,369.439034
1,753,371,369.998841
1,754,371,370.438841
1,755,371,370.796329
1,756,371,371.073214
1,757,371,371.272596
1,758,371,371.389136
1,759,372,371.417497
1,760,372,371.352340
1,761,371,371.188329
1,762,371,370.920125
1,763,370,370.542391
1,764,370,370.049790
1,765,369,369.436983
1,766,369,368.698632
1,767,368,367.829402
1,768,368,367.302802
1,769,369,366.695266
1,770,363,366.055266
1,771,363,365.467440
1,772,366,364.967536
1,773,366,364.542415
1,774,363,364.201739
1,775,363,363.953237
1,776,364,363.802705
1,777,364,363.656232
1,778,364,363.657971
1,779,364,363.950725
1,780,364,364.315362
1,781,364,364.701063
1,782,365,365.321159
1,783,365,365.684638
1,784,366,366.069372
1,785,367,366.679034
1,786,367,367.357295
1,787,368,367.924251
1,788,368,368.440000
1,789,371,369.012947
1,790,371,369.413720
1,791,369,369.774879
1,792,369,370.278454
1,793,371,370.626473
1,794,371,370.715362
1,795,371,370.754589
1,796,371,370.834203
1,797,371,370.806184
1,798,371,370.792464
1,799,370,370.603865
1,800,370,370.270338
1,801,369,369.821836
1,802,371,369.532174
1,803,371,369.195169
1,804,367,368.727150
1,805,367,368.164444
1,806,369,367.615845
1,807,369,367.070145
1,808,366,366.540870
1,809,366,365.943768
1,810,364,365.434589
1,811,364,365.071884
1,812,365,364.721159
1,813,365,364.147633
1,814,364,363.714589
1,815,364,363.759807
1,816,363,363.972174
1,817,363,364.016425
1,818,364,364.157295
1,819,364,364.537005
1,820,364,365.057778
1,821,366,365.451594
1,822,366,365.930435
1,823,365,366.438261
1,824,365,366.919034
1,825,371,367.389179
1,826,371,367.816232
1,827,368,368.190531
1,828,368,368.793816
1,829,369,369.185894
1,830,369,369.216232
1,831,369,369.238454
1,832,369,369.438454
1,833,370,369.451014
1,834,370,369.617778
1,835,368,369.560386
1,836,368,369.168502
1,837,369,368.571787
1,838,370,368.362899
1,839,370,368.054493
1,840,365,367.354783
1,841,365,366.620870
1,842,369,365.870145
1,843,369,364.926377
1,844,364,364.022222
1,845,364,363.268986
1,846,360,362.611014
1,847,360,361.969855
1,848,361,361.289855
1,849,361,360.633430
1,850,358,360.158261
1,851,358,359.902029
1,852,360,359.831304
1,853,359,359.498551
1,854,359,359.296232
1,855,362,359.518454
1,856,362,359.979324
1,857,360,360.274396
1,858,360,360.719227
1,859,361,361.068599
1,860,361,361.388406
1,861,362,361.815072
1,862,362,362.340870
1,863,362,362.667826
1,864,362,362.931014
1,865,364,363.264928
1,866,364,363.539903
1,867,364,363.724058
1,868,364,364.028792
1,869,365,364.305507
1,870,365,364.455072
1,871,364,364.498357
1,872,365,364.602319
1,873,365,364.573913
1,874,364,364.488116
1,875,364,364.299903
1,876,364,363.964251
1,877,364,363.556135
1,878,363,363.321353
1,879,363,363.025700
1,880,363,362.678841
1,881,363,362.241546
1,882,362,361.867633
1,883,362,361.468986
1,884,360,361.053333
1,885,360,360.748406
1,886,360,360.464155
1,887,360,360.206377
1,888,361,359.538937
1,889,361,359.176812
1,890,359,359.104541
1,891,359,359.282512
1,892,359,359.671111
1,893,360,360.597101
1,894,360,361.547246
1,895,361,362.446570
1,896,361,363.340097
1,897,361,364.077874
1,898,362,364.749952
1,899,362,365.397488
1,900,372,365.892754
1,901,372,366.374106
1,902,372,366.884638
1,903,371,367.130242
1,904,371,367.154010
1,905,364,367.021256
1,906,364,366.895072
1,907,364,366.578551
1,908,364,366.142802
1,909,364,365.538937
1,910,364,364.766957
1,911,363,363.899903
1,912,364,362.939710
1,913,364,362.547633
1,914,362,362.257971
1,915,362,362.093913
1,916,363,362.005604
1,917,363,362.063188
1,918,361,361.776618
1,919,361,361.495845
1,920,361,361.228599
1,921,361,360.884831
1,922,361,360.614493
1,923,361,360.421449
1,924,360,360.236522
1,925,360,360.183575
1,926,360,360.217585
1,927,360,360.098551
1,928,360,360.066473
1,929,360,360.239420
1,930,360,360.495459
1,931,360,360.688502
1,932,360,360.912464
1,933,362,361.114589
1,934,362,361.362126
1,935,362,361.649275
1,936,362,361.970242
1,937,362,362.246184
1,938,362,362.518261
1,939,364,362.778744
1,940,364,363.068792
1,941,363,363.309565
1,942,363,363.495266
1,943,363,363.620097
1,944,363,363.776039
1,945,364,363.815072
1,946,364,363.832464
1,947,364,363.803478
1,948,364,363.825894
1,949,364,363.757488
1,950,364,363.602126
1,951,364,363.363671
1,952,363,363.240966
1,953,363,363.072850
1,954,363,362.747053
1,955,363,362.391304
1,956,361,362.011401
1,957,361,361.564251
1,958,362,361.199807
1,959,362,360.826087
1,960,360,360.520000
1,961,360,360.334300
1,962,360,360.201739
1,963,360,359.932560
1,964,359,359.817005
1,965,359,359.926763
1,966,360,360.093527
1,967,360,360.221449
1,968,360,360.454686
1,969,361,360.645217
1,970,361,360.885024
1,971,362,361.241353
1,972,362,361.661449
1,973,361,362.044251
1,974,361,362.359807
1,975,365,362.673430
1,976,365,363.026280
1,977,362,363.266473
1,978,362,363.386280
1,979,364,363.522126
1,980,364,363.666280
1,981,364,363.739903
1,982,364,363.859130
1,983,364,363.900097
1,984,364,363.933913
1,985,363,363.911691
1,986,364,363.858164
1,987,364,363.678068
1,988,363,363.616618
1,989,363,363.607923
1,990,364,363.369469
1,991,364,363.051787
1,992,363,362.804831
1,993,363,362.587440
1,994,362,362.336232
1,995,362,362.011981
1,996,362,361.695459
1,997,362,361.345507
1,998,360,360.967923
1,999,360,360.688502
1,1000,361,360.464155
1,1001,360,360.080966
1,1002,360,359.805024
1,1003,360,359.805217
1,1004,360,359.890435
1,1005,359,359.893720
1,1006,359,360.057005
1,1007,360,360.234203
1,1008,360,360.423382
1,1009,361,360.693720
1,1010,361,361.041353
1,1011,361,361.316329
1,1012,361,361.679836
1,1013,364,362.046230
1,1014,364,362.405944
1,1015,362,362.749415
1,1016,362,363.067080
1,1017,364,363.349375
1,1018,363,363.586735
1,1019,363,363.769597
1,1020,364,363.888397
1,1021,364,363.933571
1,1022,364,363.895556
1,1023,364,363.764786
1,1024,365,364.091787
1,1025,365,363.885024
1,1026,363,363.800773
1,1027,363,363.747053
1,1028,364,363.512464
1,1029,364,363.198647
1,1030,363,362.955556
1,1031,363,362.620097
1,1032,362,362.246957
1,1033,362,361.914976
1,1034,362,361.582995
1,1035,360,361.209855
1,1036,360,360.874396
1,1037,361,360.655459
1,1038,361,360.511884
1,1039,360,360.256425
1,1040,360,360.061836
1,1041,360,359.954203
1,1042,360,359.910725
1,1043,360,359.931401
1,1044,360,360.112077
1,1045,360,360.306667
1,1046,360,360.513237
1,1047,361,360.800966
1,1048,361,361.019903
1,1049,361,361.260097
1,1050,361,361.586860
1,1051,362,361.945507
1,1052,362,362.306087
1,1053,363,362.638647
1,1054,364,362.888502
1,1055,364,363.120966
1,1056,363,363.426087
1,1057,363,363.653913
1,1058,364,363.800580
1,1059,364,363.862222
1,1060,364,363.908019
1,1061,364,363.984928
1,1062,364,363.948792
1,1063,364,363.752657
1,1064,363,363.542609
1,1065,363,363.320580
1,1066,364,363.090435
1,1067,364,362.882126
1,1068,362,362.654493
1,1069,362,362.342222
1,1070,362,362.000000
1,1071,362,361.706667
1,1072,362,361.421063
1,1073,360,361.150918
1,1074,360,360.903961
1,1075,361,360.639034
1,1076,361,360.434976
1,1077,360,360.224541
1,1078,360,360.011594
1,1079,360,359.944155
1,1080,360,359.977198
1,1081,360,359.968502
1,1082,360,360.015845
1,1083,360,360.119227
1,1084,360,360.229758
1,1085,360,360.418551
1,1086,360,360.586473
1,1087,361,360.754396
1,1088,361,360.893720
1,1089,361,361.095845
1,1090,362,361.281932
1,1091,362,361.542029
1,1092,362,361.797295
1,1093,362,361.895266
1,1094,362,362.043478
1,1095,362,362.230338
1,1096,363,362.444251
1,1097,363,362.673623
1,1098,362,363.151304
1,1099,362,363.510145
1,1100,364,363.821256
1,1101,364,364.084638
1,1102,364,364.229179
1,1103,363,364.329855
1,1104,363,364.341643
1,1105,366,364.268406
1,1106,366,364.114010
1,1107,366,363.882319
1,1108,366,363.577198
1,1109,366,363.226667
1,1110,361,362.858744
1,1111,361,362.404251
1,1112,361,361.914010
1,1113,360,361.536039
1,1114,360,361.178357
1,1115,360,360.846763
1,1116,360,360.474010
1,1117,360,360.112850
1,1118,360,359.986280
1,1119,360,359.957295
1,1120,360,359.986667
1,1121,361,360.155169
1,1122,361,360.470531
1,1123,361,360.575266
1,1124,361,360.760773
1,1125,361,360.954010
1,1126,361,360.935266
1,1127,361,360.964831
1,1128,361,361.034976
1,1129,361,361.137971
1,1130,361,361.363865
1,1131,361,361.562705
1,1132,362,361.632850
1,1133,362,361.761546
1,1134,362,361.942995
1,1135,362,362.124444
1,1136,361,362.302029
1,1137,361,362.569662
1,1138,364,362.781256
1,1139,364,362.936812
1,1140,364,363.036329
1,1141,364,363.079807
1,1142,362,363.067246
1,1143,362,362.998647
1,1144,364,362.874010
1,1145,363,362.815266
1,1146,363,362.704348
1,1147,363,362.496232
1,1148,363,362.265894
1,1149,361,361.942222
1,1150,361,361.574106
1,1151,361,361.380676
1,1152,361,361.269952
1,1153,361,361.176618
1,1154,361,361.108406
1,1155,361,360.926957
1,1156,361,360.685024
1,1157,360,360.603671
1,1158,360,360.517874
1,1159,361,360.480386
1,1160,361,360.495072
1,1161,361,360.565797
1,1162,361,360.452560
1,1163,361,360.395362
1,1164,360,360.439227
1,1165,360,360.460290
1,1166,360,360.527729
1,1167,360,360.686570
1,1168,361,360.861836
1,1169,361,361.002705
1,1170,361,361.105314
1,1171,361,361.261643
1,1172,361,361.467826
1,1173,361,361.575266
1,1174,363,361.724251
1,1175,363,361.908986
1,1176,362,362.123671
1,1177,363,362.289469
1,1178,363,362.447536
1,1179,362,362.687923
1,1180,362,362.860676
1,1181,363,362.937198
1,1182,363,363.106667
1,1183,362,363.221063
1,1184,362,363.327343
1,1185,364,363.352464
1,1186,364,363.296425
1,1187,364,363.305314
1,1188,364,363.285217
1,1189,364,363.166957
1,1190,364,363.123285
1,1191,362,363.038068
1,1192,362,362.844058
1,1193,364,362.594010
1,1194,362,362.413720
1,1195,362,362.188986
1,1196,361,361.854493
1,1197,361,361.464928
1,1198,361,361.172174
1,1199,361,360.888116
1,1200,361,360.524638
1,1201,361,360.233623
1,1202,360,360.069758
1,1203,360,360.016618
1,1204,360,359.864734
1,1205,360,359.522126
1,1206,359,359.425121
1,1207,359,359.429565
1,1208,359,359.489082
1,1209,359,359.385894
1,1210,359,359.382222
1,1211,359,359.521159
1,1212,361,359.725797
1,1213,361,359.992271
1,1214,360,360.316715
1,1215,359,360.622222
1,1216,359,360.951884
1,1217,363,361.251014
1,1218,363,361.584928
1,1219,361,361.921739
1,1220,361,362.229565
1,1221,364,362.500676
1,1222,364,362.727343
1,1223,363,362.901836
1,1224,363,363.065314
1,1225,363,363.285024
1,1226,363,363.559034
1,1227,363,363.670145
1,1228,363,363.545314
1,1229,364,363.302609
1,1230,364,363.328116
1,1231,363,363.287923
1,1232,363,362.994783
1,1233,363,362.621449
1,1234,363,362.388986
1,1235,363,362.158454
1,1236,362,361.913430
1,1237,362,361.637488
1,1238,360,361.338357
1,1239,360,361.023768
1,1240,361,360.652560
1,1241,361,360.303575
1,1242,359,360.006763
1,1243,359,359.792077
1,1244,360,359.592271
1,1245,360,359.362319
1,1246,360,359.248309
